Zone,Vegetation,Year,Date,Species,Length,Dominant_age_group,Latitude,Longitude
2,Eelgrass,2008,8/19/2008,Pacific_herring,103,Yes,48.3335,-122.509
1,Eelgrass,2008,9/16/2008,Pacific_herring,69,Yes,48.37638,-122.5559
1,Eelgrass,2008,9/16/2008,Pacific_herring,73,Yes,48.37634,-122.55409
1,Eelgrass,2008,9/16/2008,Pacific_herring,76,Yes,48.37638,-122.5559
1,Eelgrass,2008,9/16/2008,Pacific_herring,80,Yes,48.37638,-122.5559
1,Eelgrass,2008,9/16/2008,Pacific_herring,82,Yes,48.37638,-122.5559
1,Eelgrass,2008,9/16/2008,Pacific_herring,82,Yes,48.37638,-122.5559
1,Eelgrass,2008,9/16/2008,Pacific_herring,83,Yes,48.37638,-122.5559
2,Eelgrass,2008,9/16/2008,Pacific_herring,84,Yes,48.33233,-122.52127
1,Eelgrass,2008,9/16/2008,Pacific_herring,84,Yes,48.37638,-122.5559
3,Eelgrass,2008,9/16/2008,Pacific_herring,85,Yes,48.32678,-122.50353
3,Eelgrass,2008,9/16/2008,Pacific_herring,86,Yes,48.32678,-122.50353
3,Eelgrass,2008,9/16/2008,Pacific_herring,86,Yes,48.32678,-122.50353
2,Eelgrass,2008,9/16/2008,Pacific_herring,87,Yes,48.33233,-122.52127
3,Eelgrass,2008,9/16/2008,Pacific_herring,87,Yes,48.32678,-122.50353
2,Eelgrass,2008,9/16/2008,Pacific_herring,87,Yes,48.33233,-122.52127
2,Eelgrass,2008,9/16/2008,Pacific_herring,87,Yes,48.33233,-122.52127
2,Eelgrass,2008,9/16/2008,Pacific_herring,87,Yes,48.33233,-122.52127
2,Eelgrass,2008,9/16/2008,Pacific_herring,88,Yes,48.33233,-122.52127
3,Eelgrass,2008,9/16/2008,Pacific_herring,89,Yes,48.32678,-122.50353
3,Eelgrass,2008,9/16/2008,Pacific_herring,90,Yes,48.32678,-122.50353
3,Eelgrass,2008,9/16/2008,Pacific_herring,91,Yes,48.32678,-122.50353
2,Eelgrass,2008,9/16/2008,Pacific_herring,91,Yes,48.33233,-122.52127
2,Eelgrass,2008,9/16/2008,Pacific_herring,91,Yes,48.33233,-122.52127
3,Eelgrass,2008,9/16/2008,Pacific_herring,92,Yes,48.32678,-122.50353
3,Eelgrass,2008,9/16/2008,Pacific_herring,94,Yes,48.32678,-122.50353
3,Eelgrass,2008,9/16/2008,Pacific_herring,94,Yes,48.32678,-122.50353
3,Eelgrass,2008,9/16/2008,Pacific_herring,94,Yes,48.32678,-122.50353
3,Eelgrass,2008,9/16/2008,Pacific_herring,95,Yes,48.32678,-122.50353
2,Eelgrass,2008,9/16/2008,Pacific_herring,95,Yes,48.33233,-122.52127
3,Eelgrass,2008,9/16/2008,Pacific_herring,96,Yes,48.32678,-122.50353
3,Eelgrass,2008,9/16/2008,Pacific_herring,96,Yes,48.32678,-122.50353
3,Eelgrass,2008,9/16/2008,Pacific_herring,96,Yes,48.32678,-122.50353
3,Eelgrass,2008,9/16/2008,Pacific_herring,96,Yes,48.32099,-122.4946
2,Eelgrass,2008,9/16/2008,Pacific_herring,96,Yes,48.33233,-122.52127
3,Eelgrass,2008,9/16/2008,Pacific_herring,97,Yes,48.32678,-122.50353
2,Eelgrass,2008,9/16/2008,Pacific_herring,99,Yes,48.33233,-122.52127
2,Eelgrass,2008,9/16/2008,Pacific_herring,99,Yes,48.33233,-122.52127
2,Eelgrass,2008,9/16/2008,Pacific_herring,100,Yes,48.33233,-122.52127
3,Eelgrass,2008,9/16/2008,Pacific_herring,101,Yes,48.32678,-122.50353
3,Eelgrass,2008,9/16/2008,Pacific_herring,101,Yes,48.32678,-122.50353
2,Eelgrass,2008,9/16/2008,Pacific_herring,101,Yes,48.33233,-122.52127
2,Eelgrass,2008,9/16/2008,Pacific_herring,101,Yes,48.33233,-122.52127
3,Eelgrass,2008,9/16/2008,Pacific_herring,102,Yes,48.32678,-122.50353
2,Eelgrass,2008,9/16/2008,Pacific_herring,102,Yes,48.33233,-122.52127
3,Eelgrass,2008,9/16/2008,Pacific_herring,103,Yes,48.32678,-122.50353
3,Eelgrass,2008,9/16/2008,Pacific_herring,103,Yes,48.32678,-122.50353
3,Eelgrass,2008,9/16/2008,Pacific_herring,103,Yes,48.32678,-122.50353
3,Eelgrass,2008,9/16/2008,Pacific_herring,104,Yes,48.32678,-122.50353
2,Eelgrass,2008,9/16/2008,Pacific_herring,104,Yes,48.33233,-122.52127
3,Eelgrass,2008,9/16/2008,Pacific_herring,106,Yes,48.32678,-122.50353
2,Eelgrass,2008,9/16/2008,Pacific_herring,107,Yes,48.33233,-122.52127
1,Eelgrass,2009,4/20/2009,Pacific_herring,101,No,48.38161,-122.55063
4,Unvegetated,2009,4/20/2009,Pacific_herring,105,No,48.29109,-122.46483
1,Eelgrass,2009,4/20/2009,Pacific_herring,117,No,48.38161,-122.55063
1,Eelgrass,2009,4/20/2009,Pacific_herring,120,No,48.37206,-122.55404
3,Eelgrass,2009,4/21/2009,Pacific_herring,106,No,48.3301,-122.4902
1,Eelgrass,2009,5/18/2009,Pacific_herring,95,No,48.37438,-122.55008
1,Eelgrass,2009,5/18/2009,Pacific_herring,96,No,48.38161,-122.55048
1,Eelgrass,2009,5/18/2009,Pacific_herring,97,No,48.38161,-122.55048
1,Eelgrass,2009,5/18/2009,Pacific_herring,100,No,48.38161,-122.55048
1,Eelgrass,2009,5/18/2009,Pacific_herring,103,No,48.38161,-122.55048
1,Eelgrass,2009,5/18/2009,Pacific_herring,111,No,48.37438,-122.55008
1,Eelgrass,2009,5/19/2009,Pacific_herring,93,No,48.37616,-122.5511
1,Eelgrass,2009,5/19/2009,Pacific_herring,94,No,48.36972,-122.55246
1,Eelgrass,2009,5/19/2009,Pacific_herring,97,No,48.37616,-122.5511
1,Eelgrass,2009,5/19/2009,Pacific_herring,97,No,48.37616,-122.5511
1,Eelgrass,2009,5/19/2009,Pacific_herring,98,No,48.36972,-122.55246
1,Eelgrass,2009,5/19/2009,Pacific_herring,102,No,48.37465,-122.55465
1,Eelgrass,2009,5/19/2009,Pacific_herring,102,No,48.36972,-122.55246
1,Eelgrass,2009,5/19/2009,Pacific_herring,103,No,48.37465,-122.55465
1,Eelgrass,2009,5/19/2009,Pacific_herring,104,No,48.36972,-122.55246
1,Eelgrass,2009,5/19/2009,Pacific_herring,106,No,48.36972,-122.55246
1,Eelgrass,2009,5/19/2009,Pacific_herring,133,No,48.37616,-122.5511
1,Eelgrass,2009,6/15/2009,Pacific_herring,104,No,48.37428,-122.55307
1,Eelgrass,2009,6/15/2009,Pacific_herring,111,No,48.37428,-122.55307
1,Eelgrass,2009,6/15/2009,Pacific_herring,115,No,48.37428,-122.55307
3,Eelgrass,2009,6/15/2009,Pacific_herring,127,No,48.31774,-122.48645
3,Eelgrass,2009,6/15/2009,Pacific_herring,138,No,48.32407,-122.49662
3,Eelgrass,2009,6/16/2009,Pacific_herring,117,No,48.3226,-122.49324
3,Eelgrass,2009,6/16/2009,Pacific_herring,118,No,48.3226,-122.49324
3,Eelgrass,2009,6/16/2009,Pacific_herring,120,No,48.3226,-122.49324
4,Eelgrass,2009,6/16/2009,Pacific_herring,120,No,48.29294,-122.47608
3,Eelgrass,2009,6/16/2009,Pacific_herring,125,No,48.3226,-122.49324
3,Eelgrass,2009,6/16/2009,Pacific_herring,125,No,48.3226,-122.49324
4,Eelgrass,2009,6/16/2009,Pacific_herring,128,No,48.29294,-122.47608
4,Eelgrass,2009,6/16/2009,Pacific_herring,136,No,48.29294,-122.47608
2,Eelgrass,2009,6/16/2009,Pacific_herring,145,No,48.33721,-122.52229
1,Eelgrass,2009,7/13/2009,Pacific_herring,50,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,54,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,56,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,58,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,59,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,59,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,60,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,60,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,60,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,60,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,61,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,61,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,61,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,61,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,61,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,61,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,61,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,61,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,62,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,62,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,62,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,62,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,62,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,62,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,62,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,62,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,62,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,63,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,63,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,63,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,63,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,64,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,64,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,64,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,64,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,65,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,65,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,66,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,66,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,66,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,66,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,67,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,67,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,67,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,68,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,68,Yes,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,68,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,71,Yes,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,109,No,48.38150005,-122.5508445
4,Eelgrass,2009,7/13/2009,Pacific_herring,115,No,48.30108063,-122.463127
1,Eelgrass,2009,7/13/2009,Pacific_herring,116,No,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,120,No,48.38150005,-122.5508445
3,Eelgrass,2009,7/13/2009,Pacific_herring,121,No,48.32162485,-122.4961529
2,Eelgrass,2009,7/13/2009,Pacific_herring,123,No,48.33792681,-122.523346
4,Eelgrass,2009,7/13/2009,Pacific_herring,123,No,48.29887527,-122.4589684
1,Eelgrass,2009,7/13/2009,Pacific_herring,126,No,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,127,No,48.37566256,-122.5564255
1,Eelgrass,2009,7/13/2009,Pacific_herring,128,No,48.37328813,-122.5539932
2,Eelgrass,2009,7/13/2009,Pacific_herring,130,No,48.33792681,-122.523346
1,Eelgrass,2009,7/13/2009,Pacific_herring,131,No,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,132,No,48.38150005,-122.5508445
1,Eelgrass,2009,7/13/2009,Pacific_herring,132,No,48.37328813,-122.5539932
4,Eelgrass,2009,7/13/2009,Pacific_herring,135,No,48.28907331,-122.4752639
1,Eelgrass,2009,7/13/2009,Pacific_herring,135,No,48.37328813,-122.5539932
2,Eelgrass,2009,7/13/2009,Pacific_herring,138,No,48.33792681,-122.523346
2,Eelgrass,2009,7/13/2009,Pacific_herring,141,No,48.33792681,-122.523346
2,Eelgrass,2009,7/13/2009,Pacific_herring,142,No,48.33792681,-122.523346
3,Eelgrass,2009,7/13/2009,Pacific_herring,142,No,48.32162485,-122.4961529
1,Eelgrass,2009,7/13/2009,Pacific_herring,142,No,48.37328813,-122.5539932
1,Eelgrass,2009,7/13/2009,Pacific_herring,142,No,48.37328813,-122.5539932
2,Eelgrass,2009,7/14/2009,Pacific_herring,56,Yes,48.33358817,-122.5209254
2,Eelgrass,2009,7/14/2009,Pacific_herring,58,Yes,48.33358817,-122.5209254
1,Eelgrass,2009,7/14/2009,Pacific_herring,106,No,48.37442966,-122.552218
4,Eelgrass,2009,7/14/2009,Pacific_herring,115,No,48.28420342,-122.4787183
3,Eelgrass,2009,7/14/2009,Pacific_herring,117,No,48.31555316,-122.4893184
1,Eelgrass,2009,7/14/2009,Pacific_herring,119,No,48.37606941,-122.5513943
4,Eelgrass,2009,7/14/2009,Pacific_herring,120,No,48.28420342,-122.4787183
3,Eelgrass,2009,7/14/2009,Pacific_herring,121,No,48.31555316,-122.4893184
3,Eelgrass,2009,7/14/2009,Pacific_herring,123,No,48.32416364,-122.4962955
3,Eelgrass,2009,7/14/2009,Pacific_herring,123,No,48.32048642,-122.4881737
4,Eelgrass,2009,7/14/2009,Pacific_herring,123,No,48.29313819,-122.475967
3,Eelgrass,2009,7/14/2009,Pacific_herring,124,No,48.32048642,-122.4881737
1,Eelgrass,2009,7/14/2009,Pacific_herring,125,No,48.37606941,-122.5513943
3,Eelgrass,2009,7/14/2009,Pacific_herring,126,No,48.32048642,-122.4881737
3,Eelgrass,2009,7/14/2009,Pacific_herring,127,No,48.31555316,-122.4893184
4,Eelgrass,2009,7/14/2009,Pacific_herring,130,No,48.28420342,-122.4787183
1,Eelgrass,2009,7/14/2009,Pacific_herring,134,No,48.37606941,-122.5513943
3,Eelgrass,2009,7/14/2009,Pacific_herring,136,No,48.31555316,-122.4893184
1,Eelgrass,2009,7/14/2009,Pacific_herring,140,No,48.37606941,-122.5513943
1,Eelgrass,2009,7/14/2009,Pacific_herring,141,No,48.37606941,-122.5513943
3,Eelgrass,2009,7/14/2009,Pacific_herring,160,No,48.31555316,-122.4893184
1,Eelgrass,2009,7/14/2009,Pacific_herring,160,No,48.37442966,-122.552218
1,Eelgrass,2009,7/14/2009,Pacific_herring,160,No,48.37442966,-122.552218
3,Eelgrass,2009,8/10/2009,Pacific_herring,94,Yes,48.32733,-122.50689
1,Eelgrass,2009,8/10/2009,Pacific_herring,95,Yes,48.38185,-122.54917
3,Eelgrass,2009,8/10/2009,Pacific_herring,96,Yes,48.32733,-122.50689
2,Unvegetated,2009,8/10/2009,Pacific_herring,97,Yes,48.34743,-122.54203
3,Eelgrass,2009,8/10/2009,Pacific_herring,101,No,48.32733,-122.50689
1,Eelgrass,2009,8/10/2009,Pacific_herring,101,No,48.38185,-122.54917
1,Eelgrass,2009,8/10/2009,Pacific_herring,101,No,48.38185,-122.54917
3,Eelgrass,2009,8/10/2009,Pacific_herring,105,No,48.32733,-122.50689
3,Eelgrass,2009,8/10/2009,Pacific_herring,106,No,48.32733,-122.50689
3,Eelgrass,2009,8/10/2009,Pacific_herring,111,No,48.31842,-122.49182
3,Eelgrass,2009,8/10/2009,Pacific_herring,112,No,48.32733,-122.50689
3,Unvegetated,2009,8/10/2009,Pacific_herring,113,No,48.33144,-122.49514
3,Unvegetated,2009,8/10/2009,Pacific_herring,113,No,48.33144,-122.49514
3,Unvegetated,2009,8/10/2009,Pacific_herring,116,No,48.33144,-122.49514
2,Eelgrass,2009,8/10/2009,Pacific_herring,118,No,48.33637,-122.52291
3,Unvegetated,2009,8/10/2009,Pacific_herring,118,No,48.33144,-122.49514
3,Eelgrass,2009,8/10/2009,Pacific_herring,123,No,48.32733,-122.50689
3,Eelgrass,2009,8/10/2009,Pacific_herring,123,No,48.31842,-122.49182
3,Unvegetated,2009,8/10/2009,Pacific_herring,125,No,48.33144,-122.49514
3,Eelgrass,2009,8/10/2009,Pacific_herring,126,No,48.32733,-122.50689
1,Eelgrass,2009,8/10/2009,Pacific_herring,126,No,48.37481,-122.55041
2,Eelgrass,2009,8/10/2009,Pacific_herring,128,No,48.33637,-122.52291
1,Eelgrass,2009,8/10/2009,Pacific_herring,128,No,48.38185,-122.54917
2,Eelgrass,2009,8/10/2009,Pacific_herring,130,No,48.33637,-122.52291
2,Eelgrass,2009,8/10/2009,Pacific_herring,131,No,48.33637,-122.52291
3,Eelgrass,2009,8/10/2009,Pacific_herring,133,No,48.32733,-122.50689
2,Eelgrass,2009,8/10/2009,Pacific_herring,133,No,48.33637,-122.52291
2,Eelgrass,2009,8/10/2009,Pacific_herring,133,No,48.33637,-122.52291
2,Eelgrass,2009,8/10/2009,Pacific_herring,133,No,48.33673,-122.50607
2,Eelgrass,2009,8/10/2009,Pacific_herring,134,No,48.33637,-122.52291
2,Eelgrass,2009,8/10/2009,Pacific_herring,136,No,48.33673,-122.50607
2,Eelgrass,2009,8/10/2009,Pacific_herring,138,No,48.33637,-122.52291
3,Unvegetated,2009,8/10/2009,Pacific_herring,138,No,48.33144,-122.49514
2,Eelgrass,2009,8/10/2009,Pacific_herring,140,No,48.33637,-122.52291
2,Eelgrass,2009,8/10/2009,Pacific_herring,141,No,48.33637,-122.52291
2,Eelgrass,2009,8/10/2009,Pacific_herring,143,No,48.33195,-122.51459
3,Unvegetated,2009,8/10/2009,Pacific_herring,145,No,48.33144,-122.49514
2,Eelgrass,2009,8/10/2009,Pacific_herring,162,No,48.33195,-122.51459
3,Unvegetated,2009,8/11/2009,Pacific_herring,64,Yes,48.32746,-122.48636
3,Unvegetated,2009,8/11/2009,Pacific_herring,70,Yes,48.32746,-122.48636
4,Unvegetated,2009,8/11/2009,Pacific_herring,92,Yes,48.30285,-122.46618
1,Eelgrass,2009,8/11/2009,Pacific_herring,95,Yes,48.37157,-122.55338
3,Eelgrass,2009,8/11/2009,Pacific_herring,115,No,48.32227,-122.4948
1,Eelgrass,2009,8/11/2009,Pacific_herring,117,No,48.37157,-122.55338
3,Eelgrass,2009,8/11/2009,Pacific_herring,121,No,48.32227,-122.4948
1,Eelgrass,2009,8/11/2009,Pacific_herring,122,No,48.37157,-122.55338
3,Unvegetated,2009,8/11/2009,Pacific_herring,124,No,48.32746,-122.48636
1,Eelgrass,2009,8/11/2009,Pacific_herring,125,No,48.37157,-122.55338
2,Eelgrass,2009,8/11/2009,Pacific_herring,126,No,48.33452,-122.51821
3,Eelgrass,2009,8/11/2009,Pacific_herring,127,No,48.32227,-122.4948
3,Eelgrass,2009,8/11/2009,Pacific_herring,128,No,48.32227,-122.4948
3,Eelgrass,2009,8/11/2009,Pacific_herring,130,No,48.32227,-122.4948
1,Eelgrass,2009,8/11/2009,Pacific_herring,130,No,48.37157,-122.55338
1,Eelgrass,2009,8/11/2009,Pacific_herring,131,No,48.37607,-122.5545
3,Eelgrass,2009,8/11/2009,Pacific_herring,132,No,48.32638,-122.50075
1,Eelgrass,2009,8/11/2009,Pacific_herring,135,No,48.37607,-122.5545
1,Eelgrass,2009,8/11/2009,Pacific_herring,135,No,48.37374,-122.55371
3,Eelgrass,2009,8/11/2009,Pacific_herring,138,No,48.32227,-122.4948
3,Unvegetated,2009,8/11/2009,Pacific_herring,138,No,48.32746,-122.48636
1,Eelgrass,2009,8/11/2009,Pacific_herring,140,No,48.37607,-122.5545
3,Eelgrass,2009,8/11/2009,Pacific_herring,141,No,48.32227,-122.4948
3,Eelgrass,2009,8/11/2009,Pacific_herring,141,No,48.32227,-122.4948
3,Eelgrass,2009,8/11/2009,Pacific_herring,142,No,48.32227,-122.4948
2,Eelgrass,2009,8/11/2009,Pacific_herring,142,No,48.33046,-122.5108
1,Eelgrass,2009,8/11/2009,Pacific_herring,142,No,48.37607,-122.5545
1,Eelgrass,2009,8/11/2009,Pacific_herring,142,No,48.37607,-122.5545
3,Eelgrass,2009,8/11/2009,Pacific_herring,143,No,48.32638,-122.50075
3,Eelgrass,2009,8/11/2009,Pacific_herring,147,No,48.32227,-122.4948
2,Eelgrass,2009,9/22/2009,Pacific_herring,96,Yes,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,97,Yes,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Pacific_herring,97,Yes,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,97,Yes,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,98,Yes,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,99,Yes,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Pacific_herring,99,Yes,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,100,Yes,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Pacific_herring,100,Yes,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,101,Yes,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Pacific_herring,102,Yes,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Pacific_herring,102,Yes,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Pacific_herring,103,Yes,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Pacific_herring,103,Yes,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,103,Yes,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,103,Yes,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,104,Yes,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Pacific_herring,104,Yes,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,105,Yes,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Pacific_herring,105,Yes,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,105,Yes,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,106,Yes,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Pacific_herring,107,Yes,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Pacific_herring,109,Yes,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Pacific_herring,110,Yes,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Pacific_herring,110,Yes,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,114,Yes,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,122,No,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,124,No,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Pacific_herring,125,No,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Pacific_herring,130,No,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,135,No,48.33631,-122.52684
2,Eelgrass,2009,9/22/2009,Pacific_herring,138,No,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,140,No,48.33173,-122.51487
2,Eelgrass,2009,9/22/2009,Pacific_herring,140,No,48.33173,-122.51487
4,Eelgrass,2009,9/22/2009,Pacific_herring,216,No,48.29891,-122.45888
2,Unvegetated,2009,9/23/2009,Pacific_herring,81,Yes,48.33932,-122.52832
1,Eelgrass,2009,9/23/2009,Pacific_herring,83,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Pacific_herring,83,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Pacific_herring,84,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Pacific_herring,85,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Pacific_herring,85,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Pacific_herring,86,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Pacific_herring,87,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Pacific_herring,87,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Pacific_herring,89,Yes,48.37081,-122.55239
2,Unvegetated,2009,9/23/2009,Pacific_herring,90,Yes,48.33932,-122.52832
1,Eelgrass,2009,9/23/2009,Pacific_herring,90,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Pacific_herring,91,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Pacific_herring,91,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Pacific_herring,91,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Pacific_herring,91,Yes,48.37081,-122.55239
2,Unvegetated,2009,9/23/2009,Pacific_herring,92,Yes,48.33932,-122.52832
1,Eelgrass,2009,9/23/2009,Pacific_herring,92,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Pacific_herring,92,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Pacific_herring,92,Yes,48.37081,-122.55239
2,Unvegetated,2009,9/23/2009,Pacific_herring,93,Yes,48.33932,-122.52832
1,Eelgrass,2009,9/23/2009,Pacific_herring,94,Yes,48.37081,-122.55239
1,Eelgrass,2009,9/23/2009,Pacific_herring,94,Yes,48.37081,-122.55239
2,Unvegetated,2009,9/23/2009,Pacific_herring,95,Yes,48.33932,-122.52832
1,Eelgrass,2009,9/23/2009,Pacific_herring,98,Yes,48.37081,-122.55239
2,Unvegetated,2009,9/23/2009,Pacific_herring,99,Yes,48.33932,-122.52832
2,Unvegetated,2009,9/23/2009,Pacific_herring,100,Yes,48.33932,-122.52832
2,Unvegetated,2009,9/23/2009,Pacific_herring,100,Yes,48.33932,-122.52832
1,Eelgrass,2009,9/23/2009,Pacific_herring,101,Yes,48.37081,-122.55239
2,Unvegetated,2009,9/23/2009,Pacific_herring,104,Yes,48.33932,-122.52832
1,Eelgrass,2009,9/23/2009,Pacific_herring,110,Yes,48.37081,-122.55239
2,Unvegetated,2009,9/23/2009,Pacific_herring,114,Yes,48.33932,-122.52832
2,Unvegetated,2009,9/23/2009,Pacific_herring,125,No,48.3452,-122.53786
4,Eelgrass,2010,4/14/2010,Pacific_herring,155,No,48.28535,-122.47962
3,Eelgrass,2010,4/14/2010,Pacific_herring,175,No,48.31938,-122.4867
